BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
1138.592025,1,327.99,248.99,79,0,1200,559.386373,902.962826
195.361788,1,0,0,0,368.716548,8500,153.610279,165.079071
8.576818,0.181818,80,80,0,0,7500,76.188977,14.667507
117.439961,0.636364,0,0,0,279.060127,750,657.048813,189.20871
3803.111606,1,2025.96,541.39,1484.57,0,5600,1354.420552,990.395353
841.744925,0.777778,2481.55,2481.55,0,0,5000,524.564867,275.814651
153.602336,0.181818,0,0,0,962.466343,1800,19.342419,37.240196
382.449723,1,4162.66,917.78,3244.88,0,5000,4103.998759,190.768834
4375.13933,1,32.1,0,32.1,1830.046883,6000,2303.317555,1141.011091
194.818874,1,1902.47,1902.47,0,0,7000,1896.961677,147.541524
2605.6002,1,0,0,0,4127.528187,12000,2077.205644,601.214943
346.013906,0.818182,3561.31,1542.67,2018.64,0,5500,3156.901501,141.404986
404.582074,1,555.84,0,555.84,0,1500,229.068913,255.734095
0.933462,0.363636,0,0,0,39.348512,6000,109.244925,36.387033
358.674215,0.727273,411.3,411.3,0,4327.056723,2500,6981.148039,136.660716
36.005918,0.636364,463.36,0,463.36,0,7500,1070.3377,103.247226
2197.935434,1,0,0,0,1183.00691,5000,5233.68971,765.44367
2525.493672,1,490,0,490,1470.99071,6000,1130.147035,796.560224
3039.972975,1,5988.29,4484.77,1503.52,0,7000,2458.531724,878.361313
22.151355,0.333333,134.87,64.98,69.89,0,3000,41.580849,81.595815
1077.459774,1,4342.68,3109.98,1232.7,385.830526,6900,4105.36943,321.561308
58.647973,0.909091,528.65,108.32,420.33,0,2000,539.9677,115.495581
1718.034412,1,422.68,422.68,0,3406.374587,3500,3752.094461,797.08178
3907.641073,1,2001.35,147.84,1853.51,466.60762,4000,2111.180988,3216.413727
1189.030969,1,1122.3,1122.3,0,1425.965785,4000,3231.526204,318.563445
18495.55855,1,5288.28,3657.3,1630.98,0,22000,4246.168346,4227.08158
494.045664,1,583.2,240.44,342.76,0,2000,370.803775,333.663101
520.441499,1,2170.6,2170.6,0,0,1500,1943.742193,179.996275
4592.041153,1,0,0,0,178.893987,5000,1009.612835,1918.589524
2955.777008,1,0,0,0,3604.51247,11000,4398.578094,641.31761
2666.903576,1,0,0,0,779.396921,3000,661.437579,768.949382
2015.554911,1,1446.48,493.88,952.6,0,13000,4537.716739,563.63857
8.447806,1,85.12,0,85.12,0,7000,100.258283,78.383013
3447.674222,1,205,205,0,4548.057776,10500,665.239171,817.844662
655.712971,1,264.35,202.8,61.55,0,1500,180.129661,295.417192
3063.422164,0.727273,1646.48,555.73,1090.75,2934.748266,4500,6543.279871,2016.24126
478.787453,1,780.38,655.74,124.64,144.37846,1500,1842.23355,217.989591
697.141393,1,1027.28,567,460.28,0,2000,1822.954828,175.169946
48.933642,1,632.84,0,632.84,0,1500,626.111312,168.599543
53.994628,1,257,257,0,0,6500,423.058905,63.502182
3494.152843,1,2217.87,578.06,1639.81,2452.383654,6500,2125.932737,1672.557449
180.32895,1,810.6,0,810.6,0,2500,700.22051,200.518843
63.930277,0.545455,626.98,589.1,37.88,0,3000,450.633632,166.929549
1089.696979,0.833333,349.04,0,349.04,1477.68366,1500,231.019657,851.11955
123.396703,0.545455,0,0,0,1196.579583,7000,2591.841437,111.691332
71.345309,1,1166.76,0,1166.76,0,3000,1137.865785,162.610445
1044.704008,1,1142.6,346,796.6,0,5000,1881.871223,249.300419
809.572784,1,691.66,691.66,0,992.321871,1500,1395.925667,263.711559
2165.436389,1,0,0,0,1016.336335,2500,435.64194,745.905341
123.632161,1,506,146,360,0,6000,662.272892,184.935623
546.398561,0.272727,0,0,0,2498.547619,3000,339.612072,512.58683
1032.031399,1,0,0,0,1143.502627,1200,239.189487,613.232178
316.812739,1,2393.89,801.1,1592.79,2145.718983,10000,4439.641308,176.119649
715.64147,0.727273,0,0,0,1349.479114,1500,1967.176481,234.068674
24.976709,1,720.6,720.6,0,18.985087,9000,664.033022,3.19794
826.018339,1,191.67,160.5,31.17,0,1200,443.248137,236.976635
134.613205,0.727273,0,0,0,447.255199,2500,414.896217,200.076565
3749.634778,1,0,0,0,102.621184,8000,1377.52604,933.115539
16.657046,0.363636,186.32,65,121.32,0,600,28.317708,55.354917
69.945524,0.909091,41.4,0,41.4,0,1200,147.786034,162.510564
2224.065672,1,81.84,81.84,0,1570.966236,2500,487.001643,968.791469
563.587232,1,1232.59,500.75,731.84,450.908415,4000,857.740923,218.063393
27.742435,0.272727,303.24,0,303.24,0,3000,775.085467,177.669243
1018.880453,1,0,0,0,2583.510846,13000,1703.232165,243.18864
1221.439496,1,1045.76,959.22,86.54,1478.541555,2500,269.325785,324.838245
56.541208,0.272727,325.8,325.8,0,0,3200,1300.942779,136.804417
1604.476717,0.8,2619.7,2619.7,0,3041.40624,6000,2045.152399,330.428974
39.086623,0.545455,374.63,91.63,283,0,1600,767.182519,168.259829
378.001129,1,1884.04,1884.04,0,104.557174,5000,2249.919761,164.460238
3290.750214,1,974.72,974.72,0,0,10000,1064.701886,921.981349
66.723482,1,550.95,0,550.95,0,4000,521.433223,151.236269
1987.232432,1,544.76,0,544.76,0,2000,1124.28278,1834.623457
869.702973,1,370.74,138.54,232.2,710.440728,1000,540.848608,215.056881
53.989299,0.857143,469.14,0,469.14,0,1500,446.737399,99.058125
151.787402,0.363636,1234.32,1234.32,0,0,10000,2837.676536,110.578379
5.856011,0.909091,827.4,0,827.4,0,6600,755.916603,34.528026
5.1807,0.363636,0,0,0,1283.543377,3000,1282.18451,57.570471
190.324034,1,322.33,238.97,83.36,0,6500,524.430161,175.583266
1645.780139,1,150,150,0,0,1800,550.522713,689.616683
8043.733112,1,99.5,99.5,0,3215.576129,12500,1865.566177,2518.208896
2155.276706,1,66,66,0,5478.844017,5000,5100.05147,566.549873
5619.654569,1,2457.53,1352.63,1104.9,6088.185478,8000,1140.70277,1824.646248
429.157725,1,170,170,0,0,6500,694.899932,210.984965
1135.70375,1,92.07,0,92.07,81.509491,1200,355.798199,434.689529
484.70724,0.714286,960,960,0,531.964001,2000,199.836894,146.202669
96.799285,1,537.36,537.36,0,625.807503,1500,1133.874141,185.212377
18.558992,0.545455,86.4,0,86.4,0,2000,265.768812,177.572305
75.792862,1,1117.35,0,1117.35,0,5000,1060.951647,183.52695
1354.161432,1,0,0,0,602.502862,1500,313.83656,393.651962
1276.549447,1,3355.73,1916.68,1439.05,887.518919,4000,1254.550076,391.089257
1119.157048,1,133.9,133.9,0,269.234406,1200,427.35515,320.855529
889.090252,1,9751.9,5896.76,3855.14,0,4500,8418.403666,206.69023
22.695131,1,201.18,201.18,0,0,3000,189.904819,137.173328
55.321121,0.909091,805.25,0,805.25,0,4000,797.688136,149.269198
432.860083,1,128.32,128.32,0,0,4750,239.784988,297.228184
3626.196814,1,475.36,0,475.36,1634.030482,8500,1927.992694,1014.159287
534.728906,1,976.98,251.05,725.93,0,7000,742.950103,237.529082
3645.191927,1,2311.83,2311.83,0,0,4500,1778.093952,1143.572365
12.423203,0.909091,2292.41,2003.99,288.42,96.310823,7500,2411.035394,41.854466
391.508345,0.888889,80.99,80.99,0,2867.104779,1500,3855.328673,149.615036
5601.953934,1,0,0,0,3449.910317,6000,1307.896832,1274.924905
240.110414,1,3510.42,1732.87,1777.55,0,6500,3868.013636,188.187607
1500.034488,1,274.45,239.45,35,889.383583,3000,500.083333,353.918592
1089.219786,1,639.15,639.15,0,443.668004,3000,1095.752072,270.736901
952.26088,0.875,0,0,0,1202.332312,1200,218.402942,375.854321
1268.809031,0.272727,17945,17945,0,0,18000,50721.48336,1149.747342
935.167278,0.636364,1757.91,672,1085.91,1009.683036,1800,2279.094703,1396.253288
5.196923,0.545455,68.02,0,68.02,0,4000,125.516216,97.363421
5543.972323,1,0,0,0,2231.203315,6000,1265.31093,1978.26824
77.684147,1,431.28,0,431.28,0,1000,342.768161,108.523334
226.78538,1,210.64,210.64,0,0,3500,295.155445,176.886468
41.643083,1,212,212,0,0,1200,596.834019,47.139699
291.663664,1,129,129,0,0,5500,284.596786,200.845446
1437.977941,1,229.94,229.94,0,901.185629,1800,783.528158,394.172631
213.205306,0.818182,2536.27,370.5,2165.77,0,6000,2298.104409,154.476891
2063.855487,1,220.4,220.4,0,2274.848149,2500,468.683047,441.951462
13.649888,0.363636,129.16,129.16,0,0,15000,375.36099,135.625973
8477.970766,1,4837.88,2945.5,1892.38,289.117803,15500,3695.744108,2794.373573
1117.00354,1,240,240,0,0,1200,366.532467,1020.099462
198.815177,1,247.5,0,247.5,0,4000,283.50846,249.335824
472.61828,1,4626.36,2974,1652.36,305.257038,3800,4549.881872,176.856716
1534.16579,1,0,0,0,635.299075,1800,681.29005,439.318862
2092.971853,1,0,0,0,135.256159,2500,275.676251,217.425205
1116.944017,1,182.64,182.64,0,109.600359,1500,304.822958,347.685591
2006.680789,1,121.93,78.81,43.12,3398.994695,4000,375.493789,412.394326
251.715214,0.909091,2722.34,1744.63,977.71,0,1200,2165.330989,167.725809
3334.683766,1,0,0,0,3411.430841,6000,682.561453,1166.814409
1868.523786,1,27.89,27.89,0,47.998873,2000,440.707307,517.115912
1000.235038,1,79.41,79.41,0,0,6500,868.377193,264.329249
1046.952264,1,504,0,504,0,1000,759.461397,845.861144
1832.539694,1,1311.8,1076.16,235.64,0,2500,384.218293,652.773095
59.35799,0.454545,608.8,608.8,0,0,6000,1531.142227,133.914917
48.068313,0.7,788.08,448,340.08,0,13000,689.403349,85.608786
570.657071,1,950.39,540.36,410.03,340.308868,4000,549.682725,254.640736
8040.732429,1,0,0,0,3500.334072,12000,2709.478892,2044.554634
1121.44991,1,219.4,85,134.4,0,1200,591.736846,747.662321
1168.844004,0.454545,1310.31,1310.31,0,1502.01432,3500,272.821647,1227.013099
12596.42194,1,0,0,0,3252.260115,14000,3031.587665,2946.488163
1000.931473,1,0,0,0,374.200459,1200,304.037261,290.949378
10.564262,0.545455,240.25,240.25,0,0,2700,469.841016,110.128101
13.07784,0.454545,69.5,69.5,0,0,400,98.275388,62.529499
2891.926512,1,561.25,561.25,0,1991.754101,7700,597.664886,962.397668
1832.940008,1,1839.69,914.19,925.5,0,5000,477.773934,602.380043
13.713339,0.636364,504.08,137.9,366.18,0,4500,448.622511,76.110182
128.25396,0.818182,1105,0,1105,0,2500,1224.344711,132.96663
589.682566,0.909091,6398.73,6398.73,0,271.370767,10500,7443.80581,183.239025
16.379412,0.454545,178.15,0,178.15,0,5000,229.376368,89.613822
492.265287,1,424.5,0,424.5,0,4000,142.123847,292.596739
3458.708146,1,0,0,0,8886.28396,6000,6285.292115,752.177841
3285.196786,1,2830.48,1182.2,1648.28,1703.103212,8500,7224.787261,856.787065
1733.972492,1,147.96,0,147.96,0,1900,525.331558,670.323657
577.30163,1,3702.79,2940.9,761.89,202.413978,5000,4168.726662,183.73478
19.548437,0.727273,266.56,84,182.56,0,4500,395.242487,199.880942
75.11232,1,0,0,0,293.856915,7000,375.642608,96.03536
420.215198,1,1681.1,834.8,846.3,0,2400,758.24314,156.101823
1396.800164,1,210.62,210.62,0,0,1500,703.616107,442.117237
31.944612,1,408.01,408.01,0,0,7500,1027.411988,175.422323
5693.979714,1,1338.72,1338.72,0,0,9500,1753.988494,1290.972218
1983.111978,1,1119.56,1119.56,0,5582.881679,7000,6892.546158,467.408433
490.157047,1,0,0,0,1289.130072,1200,342.973205,183.96848
306.115129,0.454545,0,0,0,991.835378,1200,2653.659381,155.681898
2001.407378,1,4793.35,1131.42,3661.93,0,2700,647.406275,4623.542177
10.386311,0.818182,171.6,0,171.6,0,4000,168.370514,82.263245
434.02839,0.636364,0,0,0,998.99144,1800,159.573297,122.902765
1084.218952,0.909091,0,0,0,1729.084515,2000,2193.419369,366.406015
79.345909,1,906.5,0,906.5,0,6000,922.33766,180.755765
2.872146,0.181818,37,37,0,0,3000,213.066673,82.249496
2004.816462,1,20747.34,13007.07,7740.27,0,10000,17005.40969,410.800069
2339.037958,1,1823.56,0,1823.56,435.165222,1800,890.623152,16638.3541
4709.342642,1,1614.27,1193.06,421.21,588.059618,7500,1276.0373,1207.45351
531.615661,1,3196.22,2098.97,1097.25,0,4000,3556.432004,289.062155
1017.086549,1,0,0,0,1046.611295,3500,2937.01018,309.461738
2436.843864,1,2647.9,2495,152.9,0,9000,7657.885804,883.173758
1430.209699,1,1123.59,361,762.59,0,5000,561.72022,438.620932
237.393795,1,1294.97,0,1294.97,307.201386,2500,1098.051237,166.187653
639.73038,1,951.05,785.05,166,0,2600,693.302893,227.955037
674.119098,1,3146.25,449.1,2697.15,0,4000,2602.065596,189.152731
1049.768556,1,171.65,55,116.65,0,1200,256.698968,381.650944
876.839962,1,147.82,0,147.82,784.229265,1000,337.812755,355.119488
31.870629,0.818182,192.92,139.7,53.22,0,5500,834.627595,92.360868
4931.203112,1,0,0,0,1387.850238,6500,1018.476355,1683.087205
5740.590335,1,8218.32,8218.32,0,0,12000,3318.260207,1338.187189
258.223705,1,2391.44,1203.18,1188.26,49.410478,5000,2536.830662,210.770458
5686.466725,0.909091,177.35,177.35,0,0,8000,1775.784106,1724.337874
4988.093733,1,8581.29,4640.84,3940.45,225.473003,10500,1571.883,1133.733957
84.377933,1,270,0,270,0,1200,308.698498,175.78115
1234.235139,1,594.95,509.95,85,8287.780882,5000,9630.24637,368.290985
931.866057,1,0,0,0,652.119509,3700,250.72198,252.620346
1281.936062,1,43,43,0,0,1500,298.266234,287.394907
1032.812458,1,995.07,806.07,189,555.033556,1400,363.992366,340.568669
529.415371,0.5,0,0,0,1409.048702,1500,1417.666972,59.169474
132.73446,0.1,2190,2190,0,0,2500,2.389583,
5850.1729,1,393.87,0,393.87,0,6000,1536.774213,2668.340809
5.761614,0.181818,75,75,0,0,3400,289.742219,130.752133
34.017341,0.272727,494.6,494.6,0,0,4000,456.293143,19.131945
81.311082,0.727273,851.38,851.38,0,0,8500,964.675607,71.093469
152.758442,0.727273,276,81,195,0,1200,1316.604491,132.449236
7659.19151,1,0,0,0,1971.469655,8000,1897.854153,2710.882339
2947.426082,0.888889,2257.28,1179.8,1077.48,281.877943,8500,3612.992662,717.268682
1371.488874,1,0,0,0,3163.898453,3500,338.654717,413.345954
57.937789,1,450,450,0,0,4000,395.680968,181.630966
3376.946886,1,0,0,0,9670.775878,9500,2194.131117,684.16893
5824.000984,1,1501.08,0,1501.08,4730.837305,8500,1647.245926,2330.665551
2286.673155,0.818182,0,0,0,2617.930904,3000,602.563865,648.459886
2608.512452,1,64.2,64.2,0,0,3000,647.437157,957.631664
355.323994,0.636364,284.11,284.11,0,855.147084,1500,1765.584677,265.343044
907.680311,1,0,0,0,159.333467,1200,1368.734996,229.658625
2493.134397,1,253,28,225,2622.759643,2900,445.652564,1146.800921
231.90824,0.818182,711.8,497.8,214,0,8500,2007.282363,146.809491
88.13353,0.909091,1400,0,1400,0,7500,1307.099065,138.949382
1068.985549,1,0,0,0,54.67143,1200,359.180202,319.230878
722.689568,1,6493.25,6454.25,39,0,3200,5777.820302,221.688527
62.759232,0.545455,311.55,311.55,0,0,1200,525.904979,86.934441
852.001697,0.727273,372.36,0,372.36,1655.625508,4000,347.937039,262.219868
473.599403,1,524.7,150.32,374.38,1168.556598,1200,1772.643444,144.171824
567.055953,0.727273,0,0,0,3254.66653,6000,4103.204766,162.659753
597.416499,1,175.4,0,175.4,1816.49181,1200,2524.423875,201.610785
3.005343,0.333333,0,0,0,265.334594,1200,1233.178997,1.334075
2224.000236,1,2276.41,1787.77,488.64,628.841571,4500,3755.786767,685.860574
83.564804,1,616,0,616,0,1000,526.820014,135.473963
19.589561,0.545455,299.84,299.84,0,0,3000,577.023407,116.058011
1193.682005,1,445.18,445.18,0,0,1200,673.563611,775.381032
2701.880978,1,0,0,0,576.920984,10000,654.1843,686.833751
8.820992,0.7,91.46,91.46,0,0,1500,77.334707,46.086964
566.383268,1,1454.16,1043.25,410.91,0,3000,1828.965302,208.822523
7369.794134,1,411.2,0,411.2,2943.158701,8000,1753.647095,2670.980121
31.856254,0.545455,241,0,241,0,1200,401.109047,101.527469
63.615822,0.545455,970.57,970.57,0,0,7200,1113.617785,123.734011
1172.183909,1,1700,900,800,0,8000,1271.291305,360.944075
374.405467,0.636364,1034.4,249,785.4,0,1200,1905.378315,174.443043
4.054657,0.727273,264.02,264.02,0,0,7000,274.692435,55.272081
1739.13388,1,191.98,96,95.98,0,2000,978.453301,634.093114
229.667169,1,0,0,0,985.337823,3000,1120.65839,131.179377
5259.14039,0.888889,2659.35,813,1846.35,4851.392018,6000,2249.612405,4538.542583
1975.349966,1,1749.72,1300.48,449.24,3738.635191,6000,6481.117394,734.982596
4265.241202,1,1499.12,119.12,1380,2312.556328,4500,1844.394398,2439.534576
1488.113177,1,0,0,0,2599.489045,2500,2952.279108,549.725344
136.323936,1,289.9,0,289.9,0,9500,714.619326,209.589155
69.795639,1,1293.04,67.86,1225.18,0,7500,891.734089,92.437942
28.59068,1,367.44,0,367.44,0,5700,360.925707,151.126893
331.503219,1,332.74,0,332.74,0,2500,399.729843,173.571302
4282.043906,1,1974.04,1326,648.04,4310.515986,7000,1920.094402,1942.567564
2083.900081,1,0,0,0,1116.430456,5500,465.698012,602.277885
0,0,232.2,0,232.2,0,1500,415.603589,
1052.799075,1,0,0,0,1523.162883,1500,1696.073522,351.642621
2871.611936,1,2216.6,0,2216.6,1353.5452,3500,2268.296871,4010.894978
1096.994956,1,0,0,0,1148.512914,2500,160.482027,404.435634
1087.574994,1,0,0,0,108.260087,1200,317.447893,226.855527
3541.769505,1,0,0,0,2238.32876,15500,899.712442,773.302151
339.566873,0.818182,2956.2,1398.57,1557.63,0,5500,2845.336693,181.388411
1992.650296,1,20,0,20,0,7500,2069.263442,539.15281
1451.584485,1,1216.58,561.9,654.68,0,4000,603.722261,318.083871
1107.099917,1,473.64,0,473.64,956.509038,1200,501.511019,556.905288
9061.787692,1,0,0,0,5672.920976,14500,13893.86739,2529.713215
54.738397,0.909091,1326.75,0,1326.75,0,1500,1132.512843,134.186632
986.457953,1,1073.5,101.85,971.65,328.279184,4000,1009.068974,264.908262
3277.092999,1,3936.51,3249.14,687.37,517.562968,10000,2183.769759,812.766517
1496.580949,1,0,0,0,183.230915,1600,502.200633,1223.070301
30.350623,1,341.48,0,341.48,0,4000,381.231169,178.836103
208.707195,0.545455,2351.58,2351.58,0,0,4500,3711.189548,162.638519
1639.513143,1,1225,651,574,0,1900,1467.532097,1476.718269
10571.41107,1,7739.48,0,7739.48,0,8000,2688.447014,76406.20752
1236.018537,0.909091,0,0,0,2132.985725,3000,540.703321,359.715011
640.394092,1,2476.9,2324.38,152.52,0,7000,2190.775297,298.614416
339.956112,1,2199.65,815.15,1384.5,0,6000,2577.703016,242.28511
506.470396,0.555556,0,0,0,6897.966615,8500,7313.426958,183.18233
42.075054,1,421.2,0,421.2,0,2000,410.786446,177.457989
5118.492838,1,3848.92,3247.26,601.66,8383.293085,12000,1450.987082,1246.026053
2228.47847,1,979.11,197.05,782.06,809.443906,2900,1097.760409,1330.385356
2679.811246,1,0,0,0,154.629617,3000,713.179379,1013.177624
37.427412,1,31.23,0,31.23,1896.550326,2500,4045.49694,82.129945
64.491497,1,855.99,0,855.99,0,3000,816.582936,122.653219
2070.627593,1,2564.08,1165,1399.08,0,8500,1363.695769,628.433833
1607.053725,1,451.9,335,116.9,0,2500,569.867313,482.831701
5088.216894,1,4381.86,2825.56,1556.3,951.294749,7000,2410.061408,1205.692287
937.086541,1,79,79,0,0,1500,357.720268,213.991077
48.926154,0.272727,305.79,305.79,0,0,3000,566.857973,41.54037
497.919885,1,1186.09,397,789.09,513.979897,500,1487.08197,769.568121
1862.566976,1,1847.57,841.59,1005.98,0,3350,1652.359591,624.9314
1893.053845,1,746.31,487.27,259.04,1535.853619,4200,3286.143282,735.695479
10.05473,0.454545,530,0,530,0,1000,538.553454,49.080612
7677.565407,1,1240.04,1240.04,0,3681.231518,8000,2724.967965,2726.278972
1403.574083,1,1831.57,697.94,1133.63,1909.684135,8000,427.189102,325.34638
1425.175936,1,49.89,49.89,0,59.673576,1500,348.530192,330.552082
2019.768435,0.727273,326.64,326.64,0,0,3000,3434.224242,589.095389
1961.246269,1,0,0,0,233.246267,2000,422.017882,415.210454
0,0,18.77,0,18.77,0,5000,0,
1191.955492,1,0,0,0,275.762341,1500,266.59382,276.874306
344.543487,1,2219.53,1432.86,786.67,0,5700,2073.117846,183.251598
1080.852036,1,0,0,0,48.919105,1200,343.313124,254.04276
12.597034,0.181818,99,99,0,0,1500,96.255421,13.60646
5019.019126,1,1517.85,1517.85,0,185.169509,6000,1157.021023,1085.111218
14.281926,0.875,245.85,0,245.85,0,1500,209.736381,65.920948
1381.27484,1,71.8,71.8,0,0,3500,304.742004,415.236204
229.461086,1,3669.72,3669.72,0,0,13000,3512.263933,217.919829
1307.177673,1,0,0,0,435.240217,3000,857.062706,375.080858
4408.242337,1,324.3,324.3,0,3965.922581,7000,7975.31466,1302.96803
785.429991,1,0,0,0,277.70324,1200,327.423796,168.363818
1064.872909,0.363636,0,0,0,3358.172644,10500,20740.15941,671.319778
24.389998,0.181818,0,0,0,1369.366015,3000,10893.77844,54.765004
2739.711796,1,847.66,765.8,81.86,1201.188255,7500,3273.326636,718.558976
4.908888,0.454545,133.16,0,133.16,0,6500,210.448172,111.554771
1471.640654,1,285.69,285.69,0,463.813261,3000,389.787483,421.667803
1241.882057,1,94,94,0,234.639631,1400,539.459472,456.550057
7496.171727,1,0,0,0,7107.137059,10500,2933.325551,3178.835456
49.074293,0.818182,330.25,330.25,0,0,2500,509.309215,134.968858
1494.221853,1,356.62,308.26,48.36,0,1600,641.34086,663.87709
1317.547661,1,1987.76,1062.44,925.32,0,6000,753.735014,306.442797
158.919439,1,0,0,0,787.758817,4400,554.846112,173.790575
1908.403984,1,657.05,0,657.05,0,2000,894.424776,915.822464
3632.344231,1,83.45,0,83.45,1136.000468,7000,837.430224,1596.597441
9699.252383,1,0,0,0,10630.32102,10000,13001.03715,3897.073997
66.066065,0.818182,995.62,402.79,592.83,0,7500,767.241839,133.121651
700.100691,1,7244.98,2457.47,4787.51,0,6200,6151.929937,197.28441
1215.047947,1,0,0,0,204.182088,1500,315.553886,315.206825
148.180803,0.818182,1200,0,1200,0,8000,1654.263363,129.321856
508.598624,1,0,0,0,950.084436,11500,974.764661,217.361776
480.596706,1,757.8,0,757.8,0,8000,345.385827,166.714261
1869.125099,0.545455,158.2,158.2,0,1402.159983,6500,6585.792428,559.387332
1654.369427,1,736.24,480,256.24,0,7000,2267.012612,518.201767
1537.935236,0.818182,68,68,0,0,3000,3845.144477,709.872779
2543.005761,1,1900.63,1900.63,0,0,4000,674.748921,786.205716
11206.78624,1,1257.77,540.65,717.12,8295.538786,15000,20873.22194,2522.629723
308.769481,1,489.24,0,489.24,1010.553199,1000,1660.010795,207.644586
3014.625246,1,0,0,0,1143.763365,6500,1023.016247,938.580888
1360.590356,1,2834.03,1972.22,861.81,0,6000,1333.71178,301.821505
62.440728,1,709.01,709.01,0,0,2000,716.721864,170.422207
2024.263677,0.875,56,56,0,4086.268496,2500,375.558603,413.255193
2610.997575,0.818182,328.7,328.7,0,0,8000,4256.385553,935.303835
1592.354384,1,736.26,425.62,310.64,3120.093926,6000,3636.148663,336.850732
1689.238956,1,261.89,139.19,122.7,0,1700,309.348573,1196.937133
203.499251,1,2115.76,530,1585.76,0,4000,1953.639143,172.233875
1791.85654,1,71.38,0,71.38,0,3000,547.424357,647.111708
5.626795,0.818182,374.4,0,374.4,0,1000,419.512265,2.891346
2305.006202,1,0,0,0,370.248624,2500,624.147899,699.416582
1138.014732,1,1170.48,1170.48,0,920.050071,4500,1078.964657,247.32444
80.762254,0.636364,861.9,150,711.9,0,6000,1426.507994,147.707838
814.085729,0.818182,0,0,0,1087.144848,3000,382.425723,292.838637
444.630038,1,0,0,0,145.557904,500,172.645901,231.115707
5402.993017,1,0.01,0.01,0,5942.11917,12000,1071.665067,1998.26387
1237.510447,0.555556,0,0,0,2914.767437,3000,578.821763,473.168189
289.512368,1,4185.94,898.14,3287.8,0,6000,3836.06844,175.475265
404.182321,1,3682.11,2473.8,1208.31,0,10000,3259.008834,218.502255
1714.896284,1,2000,2000,0,0,2000,448.300443,348.836471
388.132417,1,0,0,0,689.70174,1050,1601.295316,225.711121
162.027905,0.818182,1045.84,1045.84,0,0,1850,530.125935,171.522214
1801.084627,0.833333,0,0,0,3189.613873,10000,329.077571,216.751158
4976.028578,1,900.87,0,900.87,0,5500,92.865469,50260.75947
24.831137,0.636364,1909.13,30,1879.13,0,2000,1831.935279,21.095616
3682.667737,1,2214.64,1250.3,964.34,0,9000,1428.539668,930.608759
629.946336,1,1832.92,1832.92,0,0,6500,1425.425074,231.1444
568.060722,1,1799.03,1799.03,0,0,10000,1770.472642,215.536534
300.395286,1,394.95,277.95,117,0,6000,339.702306,175.28579
898.253159,0.857143,165.5,165.5,0,1157.345416,1200,375.839637,481.804214
919.799915,0.857143,320.01,69,251.01,1056.477112,1200,195.595593,673.698985
368.367166,1,1121.86,169.2,952.66,1172.195497,3500,3312.219079,195.611673
25.950664,0.636364,231.25,0,231.25,0,4000,209.115604,94.901424
1817.618232,1,623.19,0,623.19,408.434019,2800,719.914581,867.218309
24.569042,1,532.93,0,532.93,0,3000,686.935875,150.108154
5256.69533,1,188.6,188.6,0,1934.418697,9000,1421.954639,1452.249653
117.706441,1,718.44,0,718.44,0,3000,885.366764,174.343817
2707.058356,1,2018.13,1545.23,472.9,0,7000,2575.541309,661.487315
4917.162359,1,0,0,0,3179.132724,5000,865.821715,1977.876309
272.717108,1,227.44,227.44,0,0,4500,316.388557,191.312297
4708.26338,1,0,0,0,1352.783037,10000,1325.649779,1227.092304
82.029477,1,1126.32,580.44,545.88,0,9000,1136.224986,177.605867
9919.456275,1,740.75,0,740.75,2238.487012,14000,3281.898514,2912.794724
3258.237364,1,921.12,521.14,399.98,0,6200,1323.776141,1011.025921
61.115414,0.909091,239.71,0,239.71,0,700,358.108438,130.741607
1002.791997,1,0,0,0,234.105509,1200,239.80734,225.238271
2951.220065,1,0,0,0,1477.737906,8500,710.854365,685.291892
1248.903628,1,518.31,113.31,405,472.118676,1200,1141.190295,980.845115
793.167009,1,433.31,200,233.31,766.872458,1000,363.064207,430.485462
2368.338673,1,1307.18,762.5,544.68,0,9000,2167.293003,539.880492
7287.084204,1,0,0,0,6605.075695,7500,4293.062891,5255.006819
3764.89205,1,898.43,479,419.43,2094.091371,4500,1067.435442,1116.032132
14.775035,1,80.44,0,80.44,0,3000,137.217255,81.263818
306.460387,1,0,0,0,191.834575,7000,577.962789,171.809634
1499.689937,1,159.96,0,159.96,601.616399,4000,356.317359,522.252346
2778.220254,1,0,0,0,99.790116,3000,813.686705,1449.354152
56.149055,0.909091,493.32,149.93,343.39,0,5000,471.382074,153.842106
1924.657194,1,0,0,0,906.645286,2500,428.488182,715.614697
72.425884,1,655.68,0,655.68,0,1000,718.537117,162.732686
653.88103,0.909091,0,0,0,1366.204137,1400,205.709969,271.728487
579.243601,1,505.48,505.48,0,0,1950,188.304134,302.43456
95.259372,0.727273,43.3,0,43.3,0,7000,526.604881,207.134146
551.580225,1,2955.91,952.51,2003.4,0,8000,2456.581737,209.435975
1181.767566,1,153.95,153.95,0,0,6500,1908.258846,365.472319
11.834127,0.166667,272.9,69.9,203,0,6000,313.913093,81.433073
1138.554361,1,831.89,831.89,0,495.002834,1200,381.967601,457.75848
9962.070262,1,7465.91,6075.62,1390.29,0,18500,2403.16006,2207.068883
6416.448101,1,0,0,0,3580.392989,7500,1756.557983,2302.022679
